,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,795690.5,3878.4645289182663,1420,988,1.437246963562753,1.7631981279153137,18.90494746647998,49.94224853167589,87.37730227518959,20.55044263557051,45.42399295181497,76.99548049317653,20.90259149969158,65.151887517136,0.9911684133206669,0.5973761388322396,6.605025205045678
0,829097.5,4099.871603369713,1513,985,1.5360406091370558,1.7975027062558988,20.27378826268001,43.1807294479989,76.64977907206914,23.03783118220767,39.77122044884757,68.9196006550199,22.8576212815332,61.60104868250273,0.9896829284042684,0.6195645619288472,6.108544344110661
0,824349.5,4010.543614268303,1478,926,1.5961123110151187,1.6602521139395365,19.511699930609847,63.5587084291714,113.42237189360439,30.55906864392662,52.701961953110136,92.59295731112721,27.394669731859484,87.70572889169748,0.9917408408497346,0.5671268769711006,6.8388307715558
0,896380.5,4094.4502522945404,1481,995,1.4884422110552764,1.6439391530717145,18.702462702518435,58.400604643745396,93.92074891676478,25.842783125621356,48.65153855394548,76.10248784906108,23.900504425070277,69.34125291378669,0.9908656788156806,0.5638972158578346,7.037739063887513
0,767597.0,3922.134454011917,1477,858,1.7214452214452214,1.6509522574997035,20.04064460302393,51.61148961622895,87.53309407811777,28.014247206190333,43.01289850189703,71.143820833783,25.004886858838148,65.30004175045194,0.9900012156524068,0.594200179332325,6.641635860943579
0,736919.0,3824.786255121231,1469,840,1.7488095238095238,1.6744852555029792,19.851557494601565,55.92394486044928,101.7944317481928,24.981640409737754,48.43837636612684,84.36310985343772,24.246905223833192,83.9363116203316,0.9904348293249104,0.5527849384485689,7.17530881487742
0,871837.0,4071.57008767128,1478,1018,1.4518664047151277,1.7257858980520442,19.01465867911033,51.56486291409567,95.87129171529519,22.61374022666429,45.654115605573416,82.3790087091111,21.823535404154736,70.24902263747111,0.9914609958963942,0.5791700127711257,6.770293224552359
0,919472.0,4148.398518681526,1490,1045,1.4258373205741626,1.6934175265804723,18.716404925651982,53.15318518994252,88.01879194630872,27.284582383353136,45.82536134937555,73.93025230274442,25.23599718183781,60.15905453859001,0.9915272295262504,0.6085748743369574,6.534798004020006
0,763651.0,3820.4330068826675,1383,973,1.421377183967112,1.7621387256744245,19.113061280714017,47.8961928690701,84.7090466455469,25.762815096543775,42.90618451261867,74.36202184388715,24.252542751484906,68.80908714789786,0.9901081694927965,0.625656126993166,6.088079676315812
0,887403.5,4202.2736221551895,1484,939,1.5804046858359957,1.570284543615165,19.899745262962448,61.899051006260606,102.61937055248889,28.29471479953727,48.44026683129093,78.21714710934673,23.998376055045746,75.335685516679,0.990463097498972,0.5666357121764507,7.007905202695123
0,843085.5,4063.1853070259094,1512,969,1.5603715170278638,1.7378166271392403,19.582207070612927,48.95866504496536,94.30099622695082,20.831577855313665,43.40650994490865,81.49551663710263,20.671740435096456,68.79418105035015,0.9912701946374887,0.5987197260547974,6.485007144309432
0,831403.0,3958.4330043792725,1439,983,1.463886063072228,1.7013854893475246,18.846686685228597,53.325142431763894,95.43615048598942,20.37334406947291,46.194669879351665,80.63857031870891,20.1015220069008,72.56408036715742,0.99087118948166,0.5956735054182423,6.656158019347229
0,939600.0,3716.751766204834,1301,987,1.3181357649442755,1.3666315453384419,14.702260208159593,60.666175266940634,104.32892319601397,44.34075806390066,39.26858798278581,64.14232445186866,28.549469317048146,71.18928374855327,0.9869402171330557,0.4723626986668871,7.99400557250077
0,972958.0,3907.639070034027,1472,899,1.6373748609566185,1.3601080416626412,15.69404136833902,67.46698626493205,123.72044799172994,46.963352245248345,43.219456697614596,75.46197535066777,29.74306258878987,83.67485562252315,0.9884240870579541,0.4768120276593213,8.125097465662463
0,879952.0,3662.79636156559,1317,876,1.5034246575342465,1.3110851500990963,15.24637387755028,69.58581319797658,144.19981069470882,51.598805400401496,41.57487870348603,81.76930116264181,32.0829970873835,81.8700406691393,0.9897175240713433,0.578930230719087,7.565256449412125
0,945969.0,3873.3304105997086,1439,889,1.6186726659167605,1.35233924156077,15.859598432587651,70.49753648757769,131.13296635349352,48.96682094724261,44.52541373663504,78.75054482967269,30.617980210448284,86.88026810251964,0.9888857542646599,0.45611237841009444,8.234604510164669
0,1020527.5,3910.3669905662537,1412,969,1.457172342621259,1.3407066443579423,14.983398292461672,75.9823633195637,138.30361314049998,52.141543660851845,45.937616428461695,80.98602912437849,31.81626619999258,81.9490250822183,0.9901557656539726,0.5801381467480216,7.218027589090648
0,1206263.0,4263.261435508728,1508,1072,1.4067164179104477,1.3401521890334032,15.067525131332008,87.5007058127796,153.16266417415574,59.836299066669305,53.45380409958972,90.8499412757806,37.15577853831015,88.6783085237646,0.9916592884327324,0.5609593186702757,7.596972619211281
0,1046140.5,4019.6117268800735,1438,1020,1.4098039215686275,1.4020678866748777,15.444654360357722,69.16400979028607,147.6763649131419,65.21874062559655,47.55307224189373,97.41851669735513,43.77675777195424,88.98224914419116,0.9921418629613582,0.5505578849853507,7.798635189628731
0,1050249.0,3938.8838024139404,1360,1083,1.2557710064635272,1.4024102855608527,14.772502148460891,78.10656740535549,158.5074622508283,50.64069985334854,51.43755027392471,104.39868635348788,33.78170631219574,85.8413459918607,0.9931765098693686,0.5991628487426477,7.1267967763602496
0,972960.0,3926.6197321414948,1468,872,1.68348623853211,1.3156717645124156,15.846841104303305,81.03614260180487,162.67263392745545,58.26116635002375,47.51736872741433,92.94969394615593,33.7922915022739,92.62918843997319,0.991060028875544,0.6018514974195336,7.505222484221459
0,1055136.0,3967.9334399700165,1390,967,1.437435367114788,1.2738926545961848,14.92176912173624,77.7475616197838,170.83488873844047,52.702760149687904,43.23570277685518,101.00425072851031,29.248615993660554,91.81169595686268,0.9910548724609733,0.5753369790211988,7.578061711099475
0,1071530.0,3968.3253586292267,1386,1017,1.3628318584070795,1.31546666915532,14.69637448502588,75.00869064290893,156.54787302722406,71.64501526005951,44.45692642233161,88.39738399394469,43.00646283018125,82.47909736562909,0.9914012665725735,0.5314050802217096,7.600691380665195
0,1017541.0,4036.6928899288177,1452,959,1.5140771637122001,1.36846377688958,16.013988121954664,75.20731463846926,155.43675474050391,48.52705125001077,47.41430523963798,96.46655522116144,32.88953745583764,87.23614638080227,0.9919092775939453,0.6094326369717467,6.964446543847948
0,1044061.5,4023.3619376420975,1503,954,1.5754716981132075,1.373350133109975,15.504298627300377,70.3788202769862,149.49243093128905,45.17776885083781,44.568226599100456,91.96649119405878,29.677285827601438,80.33230548296082,0.9918241330149522,0.6112527846230175,6.9366146399504105
0,1018277.0,3877.0461478233337,1364,967,1.4105480868665978,1.295313554170427,14.761687470454259,71.37048024697722,166.53136040661477,43.81224620694047,40.53847606447038,92.30045772399619,26.425922851108766,83.90960246732338,0.9909890341243646,0.5860412556244085,7.289761955680888
0,961358.5,3815.8918118476868,1384,904,1.5309734513274336,1.3014250147057522,15.146306315205225,72.77232131438949,161.7026006765052,46.272408435214075,42.07738913524193,91.53902169765833,26.95321833170364,88.89472100453295,0.9904646404294309,0.5784887961359814,7.395599860892515
0,977543.5,3890.5335080623627,1461,924,1.5811688311688312,1.3809758849606182,15.483966674993013,76.70570326319813,154.90706048457588,42.25226228254976,48.53037431417454,96.39970412913759,27.87289373110472,82.67798882547014,0.9923872612981892,0.618776746111412,6.815390046715671
0,1041373.0,4023.4868268966675,1497,959,1.5610010427528676,1.3785867311712519,15.545290924780089,74.96635606980384,155.66636157264128,48.88482770198026,48.38175630278959,99.64997800703941,32.264798535618006,93.12179362751411,0.9918116005369959,0.5781430787177336,7.499762927526856
0,1023188.0,3989.972113966942,1485,970,1.5309278350515463,1.4078057991297788,15.55909321672442,70.92165295567358,139.9643007393523,48.68517199486271,46.822163624952125,89.53233397061517,32.725884153412494,78.83179753530882,0.9919238846161345,0.6094751739453552,6.864982428274858
0,943586.5,3948.8421700000763,1560,883,1.766704416761042,1.4598343660067201,16.525622699742854,72.69187356622238,137.3427076981154,50.32570636234283,50.47564194677703,93.40843571408585,35.093501072216625,81.38758835694959,0.9924948807713884,0.6422139355336288,6.6097569738900805
0,941866.0,3824.290875673294,1441,916,1.5731441048034935,1.4014265298885404,15.52789961816013,72.8253116012958,154.21697920233706,43.88268396825349,47.86001697460276,99.15329725283966,30.818922080633047,92.55595501127895,0.9918009939666823,0.5814721057310684,7.173813840676588
0,1028683.5,4002.710137605667,1476,939,1.571884984025559,1.3473181984546267,15.57494452442484,79.75049424083166,161.62210995379388,50.37198801700477,48.8654784015883,99.92732115030161,31.678572178290423,98.40879670878687,0.9913206164284984,0.5282082881840316,7.613071510718107
0,966802.5,3808.1659766435623,1405,929,1.5123789020452099,1.3500637410432845,15.000093716830083,73.44021237392214,156.65818677719508,44.405755241353155,45.09519570105255,93.3805812365431,29.085677660527587,85.74476625238692,0.9914693909322096,0.5844601905324807,7.1702534768477655
0,1177042.5,4170.842168688774,1461,1093,1.3366880146386093,1.3566825327037895,14.779351124630143,75.5366106133675,165.9593161134292,39.79777790719738,46.53757660319304,101.74278623091632,27.367508643352796,81.25885974553108,0.9928552031115935,0.6106913911728127,6.80843785101958
0,1006584.5,3928.886764407158,1447,920,1.5728260869565218,1.3225317894324817,15.33517673631349,82.16871938944142,164.95059944112256,49.827624620654426,48.91766061829395,97.52515092202701,30.200616357567654,92.8907294300453,0.991501494604986,0.5714154521365753,7.620023499587399
0,990225.0,3862.3253659009933,1384,963,1.4371754932502596,1.3459486480345375,15.064815806591676,73.08302420782837,154.42545648533306,50.445946554301045,45.12574905272901,91.50385697658949,31.343268631551243,87.28536275618993,0.9911375450943726,0.5747465910404053,7.3306013931420795
0,958901.0,3839.060420513153,1433,938,1.5277185501066097,1.4017651457241154,15.370079822995939,77.95541061515273,149.6381612523565,57.25715282623866,51.53589976491504,96.30551147676339,37.6581074562967,90.50947044809791,0.9920885555006673,0.5787287017507126,7.351385728941401
0,983949.0,4022.4086221456528,1540,902,1.7073170731707317,1.4117398361093918,16.443709098247663,75.55562962536355,151.76718259567483,48.32921861951795,50.51607082995919,98.75934885407706,33.69113615414926,96.14524751618632,0.991705897104224,0.5854941619189538,7.2184529414549905
0,1209424.5,4212.675646185875,1471,1074,1.3696461824953445,1.3062857582263299,14.673620469874374,79.03636728457187,168.81034576612777,50.84402546058053,45.47935355581935,97.98045550856185,31.99852182513718,88.500408579539,0.9916489811766391,0.5800305342511285,7.359123222451245
0,970383.0,3963.2126570940018,1523,873,1.7445589919816724,1.3701589990756227,16.186448613949437,73.1592165640402,156.08841294876046,48.94216966423206,47.660308685383534,104.11124351703864,32.422424899530704,95.86247837043844,0.991838402116768,0.5776621223105297,7.626843745406445
0,1066398.5,3991.372041583061,1345,1044,1.2883141762452108,1.3167497891266726,14.939115888038978,77.85373242746657,168.96738665982994,50.061673004885414,45.86599655512916,97.17379333928378,31.865695491974872,85.27025373339745,0.9920161822791461,0.5855083222979957,7.300410999178323
0,1103755.0,4048.8350310325623,1441,1023,1.4086021505376345,1.335570846791181,14.85208683857962,84.92560219734449,162.15056409045798,51.488954599384186,51.21871133195435,103.050404973326,31.421116299001316,93.8322528759301,0.9920482807258917,0.54508099122019,7.6994074231621745
0,1038437.5,3960.1558750867844,1396,1036,1.3474903474903475,1.3927232019259705,15.102338421892867,78.0348824827693,149.2857108285117,53.916749178568665,51.00571741276923,94.42042908035724,36.467145354149906,87.95903549017737,0.9920007168717194,0.5787723771877493,7.3227043379449075
0,1007737.5,3954.8522678613663,1451,951,1.5257623554153523,1.3693059948647341,15.520764544941706,77.01319587419677,158.19687644258536,44.83258074311128,49.55273983449287,99.60043319182815,29.38658917314592,91.57517169016955,0.9919455670968895,0.5642021185392385,7.66478877242429
0,944138.0,3808.6928914785385,1396,944,1.478813559322034,1.3957959535576367,15.364429290632462,77.97083601452091,153.3781187776213,51.44522333786606,52.328852520750075,102.07570128398382,34.6550082275399,95.78513284684672,0.9921334944173947,0.5746610547582124,7.702670567373637
0,1207273.5,4170.970027685165,1402,1088,1.2886029411764706,1.2634883479178496,14.410148961149225,94.45940738545775,169.78500382856424,61.66486230280272,50.23693984427527,87.96065880245432,34.364342647170766,82.34669588740564,0.9915278942305235,0.5709899814314874,7.40435976382168
0,1100905.5,4015.906094431877,1405,1041,1.3496637848222863,1.3285472731310726,14.649306193215578,83.88820700052304,149.361382601591,56.43169413478007,50.62927431869139,86.20510802857338,35.05361609356807,89.42376105489768,0.990647583938077,0.583738842197588,7.58236502651091
0,1087454.5,4036.56800365448,1423,1006,1.4145129224652087,1.3164118590708853,14.983506204744304,93.59456472688814,154.87365895980406,54.58411372942947,54.32207332381614,87.7186431368163,34.00019019184293,87.33606747569915,0.9913070291752167,0.5953881843865987,7.292503173634666
0,1017777.5,4014.1314915418625,1502,950,1.5810526315789473,1.401976365168222,15.831801775327218,70.14552596537949,146.569276052982,45.08280888639708,47.32750778853455,94.16607023456015,31.0442403062651,83.92598246236729,0.9919613686947626,0.5926357197444345,7.3565169349510455
0,1132839.5,4130.734519004822,1466,1037,1.4136933461909353,1.3419747457605424,15.062122804243671,76.98017815584625,154.76433751994747,50.96116407782445,48.5105729249648,103.70606522259885,31.840971082937628,87.58893329920005,0.9923979130542531,0.6001777217597176,7.797859322388993
0,1129768.0,4067.2715349197388,1398,1038,1.346820809248555,1.284444239879338,14.642561781505908,78.88913559420146,168.04603397090807,52.819045787954714,44.79153035930508,94.74582201876524,30.17218885039636,84.97433398690156,0.9914601565466361,0.5685302938506437,7.644304748336829
0,1045364.0,3960.6928914785385,1393,1023,1.3616813294232648,1.3631988474827907,15.006340547989625,71.44113248830382,147.55801771039248,51.870211973146,45.14384781562091,89.70171094032132,33.88061032591576,86.84809502035804,0.9909575953424451,0.5977242090846657,7.137107486671125
0,1040824.0,4028.904002547264,1432,957,1.4963427377220482,1.3166721751227872,15.595400818718021,92.20354138573171,163.17438690507464,55.1451587245991,53.336793613902415,93.32117937020038,32.79655496836653,98.30549923387959,0.9909539464393817,0.5364265864688313,7.681450616692934
0,912593.0,3792.0065981149673,1437,897,1.6020066889632107,1.4124467314564104,15.756546500079935,72.76047972480758,148.16874465181627,42.78492989466939,48.585481903700796,96.4006368913897,32.187049791988606,94.04085102568612,0.9913611742300993,0.5851693908055298,7.2780633531113015
0,994677.0,3886.751762866974,1396,977,1.428863868986694,1.3711908488886342,15.187683304378737,62.499945010308736,136.93575810987966,64.31951356852302,40.4177053260351,84.00824148637128,40.9762402311014,78.35855464644733,0.9908476191132027,0.5598349533019444,7.406707645059824
0,969917.5,3925.0288937091827,1469,900,1.6322222222222222,1.3631056249629478,15.88367239115897,78.40166401936314,159.3458906285455,49.155098706603134,49.12455085149594,98.24214681684255,32.2245605471653,96.8096727339577,0.9913923842501698,0.5961687837721193,7.305343192083209
0,894179.0,3672.325362801552,1332,925,1.44,1.3779120287996027,15.08196185582031,64.07293320347374,120.68263533804074,44.836352568785,42.04652129543131,75.04136307917564,29.871567301499308,87.18744163771258,0.9876167949654893,0.4757385136666577,7.892371500784979
0,886013.5,3614.886758685112,1226,964,1.2717842323651452,1.3339119550661473,14.748540827105856,76.6877119533212,130.4738743205648,61.19754980268457,46.41546074818048,76.31915468072839,36.593198448489424,82.95827293296217,0.9893682354396139,0.4686114224668143,8.139203658893416
0,843846.5,3624.911147594452,1395,834,1.6726618705035972,1.3787223150181935,15.571529689291271,70.69092424984743,126.67937993691069,51.10631666709643,45.676110604854436,78.75876800280977,32.596942426297616,83.56992442253673,0.989539513091098,0.4809004466694101,7.969167377616687
0,811840.0,3475.531419992447,1227,907,1.3528114663726571,1.3708230685849427,14.878940002161405,72.22156028139374,123.4411050877491,53.081847336077544,47.20667026490533,76.44326291044821,33.87571962969058,94.81236230539767,0.9878152759528069,0.46069259533124307,8.228506686379346
0,922076.0,3811.5314309597015,1414,875,1.616,1.3418091350387604,15.7555037211615,74.78406870074762,133.81664174580723,49.77189573651243,45.81177104410771,78.70943489262615,31.141924670500185,86.95732783242937,0.9890089554417403,0.4773586976842652,7.870401944191942
0,923415.5,3720.3669929504395,1356,930,1.4580645161290322,1.365669083960579,14.989060246698365,67.80389348812129,125.48163478922828,48.445670377771435,44.209981289169086,77.12851683681744,31.18322497065906,89.42654096286,0.9881873233376235,0.4520575175095173,8.387142427652728
0,988930.5,3926.342610001564,1407,964,1.4595435684647302,1.371530153028954,15.58872569014091,79.7142252578247,148.6964628546656,73.63035740090301,50.237367487526654,91.64064824189255,46.108645216790464,92.11019307160598,0.9914793907923996,0.5823617348240085,7.179991127411231
0,1170189.5,4183.136545658112,1451,1071,1.3548085901027078,1.3280079850314843,14.953673195341846,70.0852137776774,153.83489991447993,63.054037879796994,43.426187402805326,89.46107286178369,38.726853152040185,83.19352907575242,0.9912622178704691,0.5413213425623761,7.81889897450171
0,1042936.5,3957.0532809495926,1374,1004,1.3685258964143425,1.322703731243465,15.013637616742663,87.13162850780284,150.6818446737069,62.003318603315996,50.77534242675473,86.00978399745924,36.79449322290667,80.80190085635212,0.9915974872873133,0.6025001381511405,7.018137644932888
0,907093.5,3754.0095599889755,1340,906,1.479028697571744,1.3383846317937456,15.535981435749038,93.6552098777635,147.5880168692959,60.971042963988005,56.06019918175796,86.80704675318057,37.20184679831452,90.38708687175938,0.9911359149301808,0.5897152028728507,7.264627002055113
0,975284.0,3818.4431154727936,1386,927,1.4951456310679612,1.3173824239913707,14.95001233087139,90.52089316652423,150.33340649521878,67.18118463102282,52.36336526985538,85.29353249554886,38.851720284292426,83.28400215514024,0.991430858901321,0.6146435470712641,7.223420882612403
0,954689.0,3839.060422182083,1443,929,1.5532831001076426,1.40417141079451,15.437891213960645,68.95880636784835,144.01861851915675,51.40678170925749,45.114170494967766,91.71303344064327,33.77132704800781,82.71654544954266,0.9917558718405961,0.5951395583042283,6.84508417714664
0,1066200.0,4098.893899559975,1506,951,1.583596214511041,1.3432808103545302,15.757767022931883,61.51478558252095,163.61312339146744,36.36721742542623,39.40340390770046,96.2824615844446,24.384351852612053,78.55450194814854,0.9920247228130353,0.5725010686793738,7.5875435539485
0,994718.5,3975.964963078499,1514,907,1.669239250275634,1.380489052933066,15.89223221205578,78.73317904628466,154.28895177534486,53.16658850362439,50.235067042053174,96.28233617608593,34.419452866626244,92.20402424983506,0.9917731783294349,0.587364106737808,7.2083561401658
0,963109.5,3844.224855184555,1434,910,1.5758241758241758,1.3549238170737594,15.344116881017904,69.50974604196361,145.50612212055728,46.695936977945344,43.25305863146305,86.97968444717036,30.86513064417798,82.00180288495143,0.990823327493086,0.5986410309328067,7.166950455034327
0,931914.0,3813.5558108091354,1410,896,1.5736607142857142,1.3556615739220572,15.605740360329516,63.72527149822695,146.64777973024317,36.12441505192503,40.83994578161308,88.64182103687796,23.794500271931614,87.24331680743794,0.9900678706128354,0.5698776986456631,7.618448846284373
0,282092.0,3538.4472901821136,1350,925,1.4594594594594594,4.426747302298541,44.38484333266148,17.65962922922923,31.802085285285287,13.94350910910911,35.185527139873535,60.509497113898675,27.06400720618666,76.28999407397603,0.984124769520003,0.8103035179931242,3.430926545256602
0,401215.0,3631.133584856987,1386,933,1.4855305466237942,3.223054970527024,32.86300639576375,25.63131081137512,44.98148921460819,22.79807568875093,40.61309666003846,68.4567658287316,35.09199727286194,77.32576467897447,0.9878131836235886,0.7412772390825488,4.375099110059662
0,403092.5,3766.9985880851746,1458,955,1.5267015706806282,3.454269181391368,35.203528625900255,27.852292102069104,43.83727332141139,22.323007203441563,45.33235347207871,69.66772762675987,35.92297320551792,74.0474204628491,0.9892722807936504,0.7645727879706148,3.8868480042534967
0,418013.0,3703.7609955072403,1414,946,1.4947145877378436,3.2000057414482326,32.81679161136324,25.539085137749655,44.82614357781293,21.879264587588327,40.00119134512159,67.8255337835087,33.32707806652724,76.58321983175418,0.9876227096072893,0.743621128785063,4.3034185577977295
0,379702.5,3786.821961283684,1453,991,1.4661957618567103,3.792239977350689,37.76646339294686,22.475776829733256,37.00837336440907,18.08558096509327,38.78636413164076,62.4355824007192,31.174977819640475,74.06437810350172,0.9861367799949925,0.780350235266754,3.6095483938171187
0,364747.0,3721.4178491830826,1446,924,1.5649350649350648,3.663097982985467,37.968648976464344,20.247976953889818,35.32892798764168,15.642172315927503,34.61317716871314,58.2747589791394,26.463152700484738,68.10216044588542,0.9848400703879117,0.7717310782699897,3.773301647940304
0,366085.5,3560.062510251999,1384,898,1.5412026726057906,3.394922770773494,34.620450897131306,26.070722350245248,40.44696628345585,21.64169734927971,41.92433456368521,63.491625319699864,34.78445997731973,101.43575897246649,0.9823913270610369,0.7467243367158052,4.15272976963273
0,435854.5,3835.969141602516,1455,996,1.4608433734939759,3.32491691608094,33.7604848758628,23.95294856401551,45.36978015153397,16.619988545246276,38.42686665644982,70.48206236104471,26.493824438955706,88.29314920322305,0.9859057421091668,0.7383668456844799,4.288047475788041
0,403584.0,3824.638196349144,1463,992,1.4747983870967742,3.596019663812242,36.24488912586434,18.024913594470046,30.882614573457104,15.677417287720768,30.295689304003137,50.50416820952285,26.2085408211818,59.473931697153475,0.9827901808806224,0.7761876185813027,3.6774505150061625
0,421404.0,3899.147862315178,1481,1030,1.437864077669903,3.619875463925354,36.077858900715285,22.013478166811982,36.020246750096696,20.072506113030425,36.947412332375514,59.169352702834416,33.15358911514075,63.38089109137443,0.9870322768119809,0.7703268102961904,3.8669069939807406
0,439403.5,3793.9447627067566,1461,952,1.5346638655462186,3.1653639536325953,32.758084226616376,24.54825246320294,43.38850160187278,22.104034735043914,37.86620050148547,64.92970435295844,33.40130711715893,74.94612073543975,0.9867022505540718,0.7313380533194657,4.470079393254218
0,388969.5,3701.8858902454376,1443,931,1.5499462943071967,3.4538260711958135,35.23144910950153,23.485917049826824,40.40423378017363,19.76556925429106,38.296077445078296,64.21950845494091,32.14713070938456,83.6622038025681,0.984933917143852,0.7569710969158081,4.034447487172173
0,375765.5,3865.0473572015762,1480,1016,1.4566929133858268,4.001644642735962,39.75508947311791,22.79878897105767,36.72864971270483,18.017554931900403,40.983220027088905,64.48808433940992,32.34163461453112,86.40916755208126,0.985065812438039,0.7877155943772203,3.514760014808934
0,332153.5,3740.7975746393204,1421,983,1.4455747711088505,4.205414063076258,42.12981797400124,19.714652255121013,34.24042358375279,16.78656083754581,37.15354739119959,62.237192788021254,31.07296516272427,77.65844938413122,0.9851139918785048,0.7999567593651706,3.4840174045483674
0,291315.0,3477.0158306360245,1309,947,1.382259767687434,4.255266635772274,41.50022857214192,18.17687716346018,30.012205323715357,16.985001891704172,34.11128805677045,54.84606878418673,31.666259272778724,80.18764200425773,0.980950208322904,0.8059010992860434,3.3274350270440234
0,321174.0,3829.7996765375137,1470,1028,1.4299610894941635,4.705113116254741,45.667973006553595,17.921124831255458,31.722964477619843,13.252938801979935,36.04758687581016,61.85988075733595,26.62214381335926,72.52396384031341,0.9854598443296965,0.8178936217625098,3.148363668657539
0,373778.0,3741.893036365509,1431,992,1.4425403225806452,3.797847920423353,37.46010598697807,19.724081259439597,35.45467795473502,15.753626496246703,34.69126851376363,60.342777263971705,27.609651539282204,78.11567786542906,0.9835833924626185,0.776675411990381,3.7534818146102853
0,319770.0,3746.8635927438736,1438,991,1.4510595358224017,4.456509366106889,43.90338925674556,22.175141643357673,34.122479927132794,19.180202490003914,42.44064405684817,63.936736213718596,36.57706671054907,84.53872157760554,0.9856444813741156,0.8119878525307707,3.275417326486617
0,325900.0,3700.780336856842,1415,981,1.4424057084607544,4.259328014728444,42.02447100848801,23.071506323323355,34.40895458949727,20.82560666803543,42.68314848513043,62.64050402588812,38.28297110573311,78.79118413733391,0.9863928082797249,0.8052298170936469,3.32307803569479
0,367538.5,3764.620949149132,1438,999,1.4394394394394394,3.9086027722265833,38.56023488905927,25.862789771691023,44.13912800143677,18.474328988237193,44.997176189477045,75.95135918181052,32.237175738881476,86.11922746835168,0.9887381026529455,0.7852444355849622,3.5946252581496503
0,302708.5,3592.537691473961,1379,962,1.4334719334719335,4.382427318691084,42.63615678007408,17.133506910156655,29.650692975566074,15.238333692648414,32.92749902808411,55.19059547788628,28.968914502891018,68.74640301854262,0.9833316796992337,0.8092211533807778,3.303265192603311
0,374572.0,3707.986379623413,1413,962,1.4688149688149688,3.628957850560106,36.70632880053166,24.74303872711516,39.889491402230256,19.379503217082835,41.46828679055662,65.28926196637128,32.4491163210713,77.28521793567428,0.986894652134179,0.7745119103269912,3.7408672516507537
0,412247.0,3870.3194316625595,1458,1038,1.4046242774566473,3.671109795826289,36.33591633924516,24.335151089861004,41.162410037240555,17.503764361664167,41.56007183814053,68.19296186145249,30.04332824530382,88.39545299812374,0.9858126558283438,0.7617444253127055,3.9167036748173425
0,361379.5,3884.1011724472046,1479,1040,1.4221153846153847,4.25635654485105,41.74625820724681,18.211595022624433,31.83962721693452,13.885990404119207,34.75214872914615,58.289520922189176,26.272786929425045,67.76233543560119,0.9849877782378447,0.8007935393115237,3.365826062255344
0,451413.5,3941.272746324539,1507,1040,1.4490384615384615,3.4719386992192303,34.41109063180559,22.947322112194374,37.598767929151144,18.603137282425603,37.456692429821025,59.741123723543794,30.33703664143715,74.47084324065975,0.9848287561986636,0.7567039506905249,3.978324580829524
0,397662.0,3934.6280953884125,1491,1060,1.4066037735849057,3.9743802525763083,38.93079612590553,19.362088885514343,32.41562772863597,16.59903382559508,34.99104326489347,57.06389141754447,29.56521338849031,68.55352266766343,0.9846135903491899,0.786830613644778,3.6581768381496613
0,456033.5,3880.3366791009903,1462,1027,1.4235637779941577,3.292464259752847,33.017339171741774,18.60968288495172,38.24109308586096,16.53865801206015,31.683503369417117,59.881228767012566,26.52803730201367,66.49842890546935,0.9853021102412097,0.7380901904932803,4.4052310856245445
0,410662.5,3812.194551229477,1449,1003,1.4446660019940178,3.539030225550178,35.388737214680454,21.032891663174727,37.1801531224133,19.09287458535367,35.40597833182937,60.43820097437874,31.233054087922547,65.31639192145563,0.986658586525833,0.7588166338175837,4.04363893338061
0,442793.5,3836.1112844944,1454,1000,1.454,3.283697705589626,33.23388845370421,25.216361072902338,39.42166162310867,22.846167125171938,39.56297355270204,60.583087335300924,35.323788337560465,74.87659795901132,0.9857912368328734,0.74579638667879,4.204207126836348
0,431577.0,3886.520443081856,1478,1022,1.446183953033268,3.4999918902073093,34.999643527095245,26.22945470289623,45.272253984731044,18.345331661498456,43.058003059383815,73.02622110695401,29.957367245693533,88.90319124674537,0.9874809092981727,0.7505818877835295,4.098620403032676
0,390530.0,3930.5204372406006,1482,1040,1.425,3.946636622026477,39.55903748128452,22.51732715664902,35.55380268348386,17.61730315062805,40.550217107713664,62.025147885472016,31.543403219774376,84.29509563905862,0.9844572860565223,0.7796359900521617,3.71366805556496
0,393818.5,3666.170155286789,1371,991,1.3834510595358225,3.4499674342368376,34.12943680277986,24.306038813213892,38.487696342207514,20.938449694221003,39.148735160645344,60.96904150843554,33.284482573172134,68.49411369478993,0.9869440972236351,0.7638530365738153,3.8903704461419393
0,368350.0,3793.775284409523,1434,1029,1.3935860058309038,4.00593457309624,39.073519502094626,16.485156405658497,29.550328479668416,15.029607220453434,29.762813242966967,51.86619460770864,26.798407717576026,59.17590681151246,0.9834530584435225,0.7980394608905907,3.398714816782196
0,394491.0,3806.4615746736526,1450,1017,1.4257620452310718,3.7381080937207694,36.728720603174786,18.75134506493066,33.7043956192995,16.771428474553282,32.589236976369556,56.45425116522446,28.87345919665714,61.52128796225067,0.9854378306695311,0.7817927710058907,3.6968396376395543
0,477387.0,3883.4077603816986,1458,1034,1.4100580270793037,3.1579661783835755,31.59042000178639,22.05779160132982,37.71768645212302,20.209995940492394,33.87684001042335,56.43748739117771,30.447547751140036,65.55299529446847,0.9848996272334201,0.7379531815993237,4.257468715710598
